rollout,policy,followup_cost_units,n_efficacy_followups,n_safety_followups,n_advanced,downstream_cost_units,posterior_expected_portfolio_value,realised_portfolio_value,oracle_portfolio_value,oracle_regret,advanced_technical_success_rate,oracle_n_advanced
378,portfolio_voi,24,1,10,6,114,367.4785695430925,494.9198449927165,494.9198449927165,0.0,1.0,6
379,no_followup,0,0,0,6,128,179.19418147005683,224.23276255064977,451.0882787267581,226.85551617610835,0.6666666666666666,6
379,uniform,24,4,4,5,123,188.00694887578305,112.53645482829086,451.0882787267581,338.55182389846726,0.6,6
379,uncertainty,24,0,12,6,130,239.70780687988943,279.53029960694215,451.0882787267581,171.55797911981597,0.8333333333333334,6
379,portfolio_voi,24,3,6,6,130,301.073355680874,318.93486642502353,451.0882787267581,132.1534123017346,0.8333333333333334,6
380,no_followup,0,0,0,6,127,263.559036581749,352.1314813724116,449.003172103309,96.8716907308974,0.8333333333333334,6
380,uniform,24,4,4,5,121,214.6892253990153,339.98562903830344,449.003172103309,109.01754306500555,1.0,6
380,uncertainty,24,1,10,5,121,271.83288033317035,339.98562903830344,449.003172103309,109.01754306500555,1.0,6
380,portfolio_voi,24,3,6,5,114,339.6657611471529,375.3193797923571,449.003172103309,73.6837923109519,1.0,6
381,no_followup,0,0,0,5,120,180.36427014800495,292.0672992623428,380.8024550923477,88.73515583000494,1.0,6
381,uniform,24,4,4,5,120,176.62545188403507,292.0672992623428,380.8024550923477,88.73515583000494,1.0,6
381,uncertainty,24,0,12,6,129,167.51283895269052,342.14548332072496,380.8024550923477,38.65697177162275,1.0,6
381,portfolio_voi,24,1,10,5,118,190.91712762655501,258.7771422285664,380.8024550923477,122.02531286378132,1.0,6
382,no_followup,0,0,0,6,120,221.0689847440981,152.8864681217996,339.2270758090743,186.34060768727468,0.5,5
382,uniform,24,4,4,6,128,211.66887834368606,139.55697681495315,339.2270758090743,199.67009899412113,0.5,5
382,uncertainty,24,2,8,6,130,296.6343199509526,62.08322044618795,339.2270758090743,277.1438553628863,0.3333333333333333,5
382,portfolio_voi,24,4,4,6,126,280.4896900505869,141.55697681495315,339.2270758090743,197.67009899412113,0.5,5
383,no_followup,0,0,0,5,130,153.7201726365401,21.551039075537346,341.4154633010405,319.86442422550317,0.4,6
383,uniform,24,4,4,5,130,156.0517165133623,21.551039075537346,341.4154633010405,319.86442422550317,0.4,6
383,uncertainty,24,0,12,6,130,205.1582542997794,214.23017190680815,341.4154633010405,127.18529139423237,0.8333333333333334,6
383,portfolio_voi,24,1,10,6,122,216.66162674581213,233.9696047709866,341.4154633010405,107.44585853005393,0.8333333333333334,6
384,no_followup,0,0,0,6,130,164.4942765378437,215.72167082754365,448.88678252694393,233.16511169940028,0.6666666666666666,6
384,uniform,24,4,4,5,125,148.95422801652208,222.34587302323817,448.88678252694393,226.54090950370576,0.8,6
384,uncertainty,24,0,12,6,125,188.79952451236488,269.5147650898089,448.88678252694393,179.372017437135,0.8333333333333334,6
384,portfolio_voi,24,2,8,5,125,219.34886685489704,222.34587302323817,448.88678252694393,226.54090950370576,0.8,6
385,no_followup,0,0,0,6,129,243.25943670676963,278.3849256254245,439.99401591416097,161.60909028873647,0.6666666666666666,6
385,uniform,24,4,4,6,129,234.06640885492249,278.3849256254245,439.99401591416097,161.60909028873647,0.6666666666666666,6
385,uncertainty,24,0,12,6,127,303.61523694975915,343.9145827669592,439.99401591416097,96.07943314720177,0.8333333333333334,6
385,portfolio_voi,24,2,8,6,129,305.6580308608245,349.81436978999113,439.99401591416097,90.17964612416984,0.8333333333333334,6
386,no_followup,0,0,0,5,120,221.6886958825661,155.24917576354426,415.37550060244814,260.1263248389039,0.6,6
386,uniform,24,4,4,5,126,221.45381601436068,149.0546458949027,415.37550060244814,266.32085470754544,0.6,6
386,uncertainty,24,0,12,5,126,216.74124514875635,218.42138525554327,415.37550060244814,196.95411534690487,0.8,6
386,portfolio_voi,24,1,10,5,126,257.63464766085565,218.42138525554327,415.37550060244814,196.95411534690487,0.8,6
387,no_followup,0,0,0,6,123,163.6315129163674,240.4621318567339,358.571115963255,118.10898410652112,0.8333333333333334,6
387,uniform,24,4,4,6,123,187.92070747810314,240.4621318567339,358.571115963255,118.10898410652112,0.8333333333333334,6
387,uncertainty,24,1,10,6,129,226.13300547917794,234.4621318567339,358.571115963255,124.10898410652112,0.8333333333333334,6
387,portfolio_voi,24,1,10,6,130,224.8679039976652,317.0123443533308,358.571115963255,41.558771609924236,1.0,6
388,no_followup,0,0,0,6,122,179.48214132561546,128.72901061599367,384.76739815988424,256.03838754389056,0.5,6
388,uniform,24,4,4,6,130,223.67153809411542,199.88761733199215,384.76739815988424,184.8797808278921,0.6666666666666666,6
388,uncertainty,24,0,12,6,127,181.03520181595994,299.3399725320627,384.76739815988424,85.42742562782155,0.8333333333333334,6
388,portfolio_voi,24,3,6,6,129,259.7986318995361,356.91306064017033,384.76739815988424,27.85433751971391,1.0,6
389,no_followup,0,0,0,6,121,286.91750586884496,147.8757102358499,451.01057287482274,303.13486263897283,0.5,6
389,uniform,24,4,4,6,121,288.7880835571934,147.8757102358499,451.01057287482274,303.13486263897283,0.5,6
389,uncertainty,24,0,12,6,128,336.7120194599259,250.39321881568523,451.01057287482274,200.6173540591375,0.6666666666666666,6
389,portfolio_voi,24,2,8,6,114,367.16582444367174,309.7615411879587,451.01057287482274,141.24903168686404,0.8333333333333334,6
390,no_followup,0,0,0,5,120,182.48756632102447,362.67664541968577,445.8295000191008,83.15285459941504,1.0,6
390,uniform,24,4,4,5,116,211.95767312736442,362.87562440858926,445.8295000191008,82.95387561051155,1.0,6
390,uncertainty,24,3,6,5,128,275.9688891505487,367.19781427933515,445.8295000191008,78.63168573976566,1.0,6
390,portfolio_voi,24,3,6,6,125,322.1685696136422,445.8295000191008,445.8295000191008,0.0,1.0,6
391,no_followup,0,0,0,5,112,201.00955693131007,369.0389962544971,413.5956063736403,44.556610119143215,1.0,6
391,uniform,24,4,4,5,112,217.65638874685612,369.0389962544971,413.5956063736403,44.556610119143215,1.0,6
391,uncertainty,24,0,12,6,129,265.58793108373976,390.2704344251031,413.5956063736403,23.325171948537218,1.0,6
391,portfolio_voi,24,2,8,5,113,307.48581817586336,358.0674345557046,413.5956063736403,55.528171817935686,1.0,6
392,no_followup,0,0,0,6,127,152.61557828238696,169.76669462286867,344.42720688991443,174.66051226704576,0.5,6
392,uniform,24,4,4,5,116,160.9989662181843,167.9412434766882,344.42720688991443,176.48596341322624,0.6,6
392,uncertainty,24,1,10,5,130,239.77151447924427,234.60236664226898,344.42720688991443,109.82484024764545,0.8,6
392,portfolio_voi,24,3,6,6,128,237.56126211317192,217.00293829341945,344.42720688991443,127.42426859649498,0.6666666666666666,6
393,no_followup,0,0,0,5,129,192.61530803025687,259.78135917185546,352.0114027493699,92.23004357751444,0.8,5
393,uniform,24,4,4,5,129,195.2712910559922,259.78135917185546,352.0114027493699,92.23004357751444,0.8,5
393,uncertainty,24,0,12,5,130,220.51382215982164,315.642442898119,352.0114027493699,36.36895985125091,1.0,5
393,portfolio_voi,24,2,8,5,123,236.63610821690753,181.7587237099295,352.0114027493699,170.25267903944038,0.6,5
394,no_followup,0,0,0,6,123,185.6057569202414,131.66492613475998,413.27102875225216,281.6061026174922,0.5,6
394,uniform,24,4,4,6,128,181.1376866081583,59.37588454770865,413.27102875225216,353.8951442045435,0.3333333333333333,6
394,uncertainty,24,0,12,5,125,182.3717984002374,150.85444326371666,413.27102875225216,262.4165854885355,0.6,6
394,portfolio_voi,24,2,8,5,110,207.40044436651627,161.48433775523648,413.27102875225216,251.78669099701568,0.6,6
395,no_followup,0,0,0,6,128,95.81092339926894,261.50731747829815,434.73745803641873,173.23014055812058,0.6666666666666666,6
395,uniform,24,4,4,6,128,126.71434245219203,261.50731747829815,434.73745803641873,173.23014055812058,0.6666666666666666,6
395,uncertainty,24,0,12,5,119,146.21752645075395,341.84435950387115,434.73745803641873,92.89309853254758,1.0,6
395,portfolio_voi,24,2,8,4,91,131.99085455083332,298.50731747829815,434.73745803641873,136.23014055812058,1.0,6
396,no_followup,0,0,0,6,129,211.69675648235426,229.77889867314946,402.4895442344598,172.71064556131034,0.6666666666666666,6
396,uniform,24,4,4,6,119,215.55741195952663,293.05096518579296,402.4895442344598,109.43857904866684,0.8333333333333334,6
396,uncertainty,24,0,12,6,116,210.90727527933996,296.05096518579296,402.4895442344598,106.43857904866684,0.8333333333333334,6
396,portfolio_voi,24,0,12,6,126,198.8261343741649,257.3570680696753,402.4895442344598,145.13247616478452,0.8333333333333334,6
397,no_followup,0,0,0,5,123,173.5492461382243,268.0487104375791,392.02592391016697,123.97721347258789,0.8,5
397,uniform,24,4,4,5,123,183.44656512979938,268.0487104375791,392.02592391016697,123.97721347258789,0.8,5
397,uncertainty,24,0,12,5,130,200.90883435071876,342.6557667142047,392.02592391016697,49.37015719596229,1.0,5
397,portfolio_voi,24,2,8,5,117,268.5994488859542,341.09988298011353,392.02592391016697,50.92604093005343,1.0,5
398,no_followup,0,0,0,6,127,112.7292158884512,91.31444058699385,372.41247819833524,281.0980376113414,0.5,6
398,uniform,24,4,4,6,130,118.08004225582076,230.91436565202196,372.41247819833524,141.49811254631328,0.8333333333333334,6
398,uncertainty,24,1,10,6,127,151.6806892175752,244.12157103370475,372.41247819833524,128.29090716463048,0.8333333333333334,6
398,portfolio_voi,24,2,8,6,118,193.70108616035563,167.1033231098933,372.41247819833524,205.30915508844194,0.6666666666666666,6
399,no_followup,0,0,0,6,125,153.9409503096404,102.17177577658758,335.58375516363685,233.41197938704926,0.5,5
399,uniform,24,4,4,6,127,153.83700671415346,100.17177577658758,335.58375516363685,235.41197938704926,0.5,5
399,uncertainty,24,1,10,6,127,251.87959472095565,210.2008212264322,335.58375516363685,125.38293393720465,0.6666666666666666,5
399,portfolio_voi,24,1,10,6,127,254.60995898404627,210.2008212264322,335.58375516363685,125.38293393720465,0.6666666666666666,5
400,no_followup,0,0,0,6,124,210.17798219437606,283.18460567338843,458.62772702584607,175.44312135245764,0.6666666666666666,6
400,uniform,24,4,4,6,127,240.83118618465403,353.8922642615091,458.62772702584607,104.73546276433694,0.8333333333333334,6
400,uncertainty,24,0,12,6,128,241.7554376827698,327.1642134843454,458.62772702584607,131.46351354150067,0.8333333333333334,6
400,portfolio_voi,24,2,8,6,124,302.7859682037173,356.8922642615091,458.62772702584607,101.73546276433694,0.8333333333333334,6
401,no_followup,0,0,0,5,118,144.588347206437,223.0088228360112,376.2644264288341,153.2556035928229,0.8,5
401,uniform,24,4,4,6,125,201.0683674678884,199.09807170037178,376.2644264288341,177.16635472846232,0.6666666666666666,5
401,uncertainty,24,1,10,6,125,211.0973990360431,199.09807170037178,376.2644264288341,177.16635472846232,0.6666666666666666,5
401,portfolio_voi,24,3,6,5,128,175.63452315631503,321.69856932943696,376.2644264288341,54.565857099397135,1.0,5
402,no_followup,0,0,0,6,129,182.41529927929707,208.6441384339738,414.8118917823097,206.1677533483359,0.6666666666666666,6
402,uniform,24,4,4,6,125,257.6253984829376,322.5206117680327,414.8118917823097,92.29128001427699,0.8333333333333334,6
402,uncertainty,24,0,12,6,128,240.27997953483097,288.2338810847707,414.8118917823097,126.57801069753901,0.8333333333333334,6
402,portfolio_voi,24,1,10,6,120,247.97180862576755,241.18542080987197,414.8118917823097,173.62647097243774,0.6666666666666666,6
403,no_followup,0,0,0,6,120,165.1192946113232,240.52958247094404,468.8710893912406,228.34150692029658,0.6666666666666666,6
403,uniform,24,4,4,6,130,233.4352840568182,349.826309980377,468.8710893912406,119.04477941086361,0.8333333333333334,6
403,uncertainty,24,1,10,6,125,232.61857795407735,293.121907046292,468.8710893912406,175.74918234494862,0.8333333333333334,6
403,portfolio_voi,24,3,6,6,122,271.6927006459149,341.1270278256143,468.8710893912406,127.74406156562634,0.8333333333333334,6
404,no_followup,0,0,0,6,129,282.2938652814293,260.8313477780128,477.08264411088436,216.25129633287156,0.8333333333333334,6
404,uniform,24,4,4,6,129,280.4643844667568,260.8313477780128,477.08264411088436,216.25129633287156,0.8333333333333334,6
404,uncertainty,24,1,10,6,129,322.92132301480734,283.54682786171986,477.08264411088436,193.5358162491645,0.8333333333333334,6
404,portfolio_voi,24,3,6,6,120,365.648804730676,352.7758283894641,477.08264411088436,124.30681572142026,0.8333333333333334,6
405,no_followup,0,0,0,6,120,224.77226909410209,234.78571084334135,431.832807577265,197.04709673392364,0.6666666666666666,6
405,uniform,24,4,4,6,120,224.77226909410209,234.78571084334135,431.832807577265,197.04709673392364,0.6666666666666666,6
405,uncertainty,24,0,12,6,129,238.3044464066422,409.6533786785054,431.832807577265,22.179428898759568,1.0,6
405,portfolio_voi,24,1,10,6,129,264.3148665263354,409.6533786785054,431.832807577265,22.179428898759568,1.0,6
406,no_followup,0,0,0,6,111,301.29363057335036,365.5584146669646,502.1806035637473,136.6221888967827,0.8333333333333334,6
406,uniform,24,4,4,6,110,319.6716013343586,349.29779741644734,502.1806035637473,152.88280614729996,0.8333333333333334,6
406,uncertainty,24,0,12,6,119,378.9647914715333,467.07037176442714,502.1806035637473,35.11023179932016,1.0,6
406,portfolio_voi,24,2,8,6,119,403.6402407811968,478.4328286862743,502.1806035637473,23.747774877472978,1.0,6
407,no_followup,0,0,0,6,125,215.97805461929732,339.5972383631822,381.67238775511373,42.07514939193152,1.0,6
407,uniform,24,4,4,6,128,239.12588086348646,350.2412238239459,381.67238775511373,31.431163931167816,1.0,6
407,uncertainty,24,1,10,6,120,267.9667212095874,331.54050446918984,381.67238775511373,50.13188328592389,1.0,6
407,portfolio_voi,24,2,8,6,128,271.8318925362716,328.03569074241875,381.67238775511373,53.63669701269498,1.0,6
408,no_followup,0,0,0,6,130,183.7311160095732,369.68829948605236,393.74881160297,24.060512116917664,1.0,6
408,uniform,24,4,4,6,130,189.38154662826912,369.68829948605236,393.74881160297,24.060512116917664,1.0,6
408,uncertainty,24,0,12,6,127,274.00990762740923,365.2920862070696,393.74881160297,28.456725395900435,1.0,6
408,portfolio_voi,24,2,8,6,130,292.3738275246664,369.68829948605236,393.74881160297,24.060512116917664,1.0,6
409,no_followup,0,0,0,6,113,168.71472178449255,325.5594555015135,389.90899567637155,64.34954017485802,0.8333333333333334,6
409,uniform,24,4,4,6,113,196.64871621560297,325.5594555015135,389.90899567637155,64.34954017485802,0.8333333333333334,6
409,uncertainty,24,1,10,6,110,187.9132807713917,288.2498698224142,389.90899567637155,101.65912585395733,0.8333333333333334,6
409,portfolio_voi,24,3,6,6,106,194.7556075444149,286.3768336366125,389.90899567637155,103.53216203975904,0.8333333333333334,6
410,no_followup,0,0,0,6,125,157.76907428008724,228.8364077347425,308.9260110243786,80.08960328963613,0.8333333333333334,5
410,uniform,24,4,4,6,130,182.91620297250094,284.1516612947985,308.9260110243786,24.774349729580138,1.0,5
410,uncertainty,24,2,8,5,130,175.90706079324772,240.47197538154057,308.9260110243786,68.45403564283805,1.0,5
410,portfolio_voi,24,2,8,6,127,191.7735315294638,226.8364077347425,308.9260110243786,82.08960328963613,0.8333333333333334,5
411,no_followup,0,0,0,6,113,241.66258883710816,247.1118741873384,418.0728595738342,170.9609853864958,0.6666666666666666,6
411,uniform,24,4,4,6,113,247.5362732706834,247.1118741873384,418.0728595738342,170.9609853864958,0.6666666666666666,6
411,uncertainty,24,0,12,6,125,241.5610838307549,318.49045640730446,418.0728595738342,99.58240316652973,0.8333333333333334,6
411,portfolio_voi,24,3,6,6,112,264.38138026873025,229.68082514198343,418.0728595738342,188.39203443185076,0.6666666666666666,6
412,no_followup,0,0,0,6,130,201.43992672295326,279.33981691284544,459.12331905339784,179.7835021405524,0.8333333333333334,6
412,uniform,24,4,4,6,121,224.37454350372803,354.1868168273264,459.12331905339784,104.93650222607141,1.0,6
412,uncertainty,24,0,12,6,126,253.782556548883,363.36486297873364,459.12331905339784,95.7584560746642,1.0,6
412,portfolio_voi,24,1,10,6,120,258.7001458400082,371.99195162368414,459.12331905339784,87.13136742971369,1.0,6
413,no_followup,0,0,0,5,123,179.74067345152892,255.58851037415434,369.04377192689685,113.45526155274251,0.8,5
413,uniform,24,4,4,6,127,162.48042146450013,260.9464333984088,369.04377192689685,108.09733852848808,0.6666666666666666,5
413,uncertainty,24,0,12,5,128,260.1097563271504,340.3163914835575,369.04377192689685,28.72738044333937,1.0,5
413,portfolio_voi,24,2,8,5,128,278.6379179058815,340.3163914835575,369.04377192689685,28.72738044333937,1.0,5
414,no_followup,0,0,0,6,128,133.6264723926869,135.62617745102554,350.40211564991046,214.77593819888492,0.6666666666666666,6
414,uniform,24,4,4,6,122,152.65341370389174,213.65321293369774,350.40211564991046,136.7489027162127,0.8333333333333334,6
414,uncertainty,24,0,12,6,130,181.5464629977115,281.3640333941975,350.40211564991046,69.03808225571294,1.0,6
414,portfolio_voi,24,1,10,6,128,151.3202134071982,219.70904498666036,350.40211564991046,130.6930706632501,0.8333333333333334,6
415,no_followup,0,0,0,6,130,171.87161806373842,199.21753928317457,435.8313586651775,236.61381938200293,0.6666666666666666,6
415,uniform,24,4,4,6,123,191.07417188442173,305.1238996590986,435.8313586651775,130.70745900607892,0.8333333333333334,6
415,uncertainty,24,1,10,6,130,247.2643896002819,310.660320996256,435.8313586651775,125.17103766892149,0.8333333333333334,6
415,portfolio_voi,24,2,8,6,120,298.04825723393753,327.73234185584795,435.8313586651775,108.09901680932956,0.8333333333333334,6
416,no_followup,0,0,0,5,121,150.50099736465728,206.21732589819777,319.3342453363433,113.11691943814554,0.8,5
416,uniform,24,4,4,5,121,207.32492506468523,206.21732589819777,319.3342453363433,113.11691943814554,0.8,5
416,uncertainty,24,0,12,5,116,222.9751319044114,208.25408584014502,319.3342453363433,111.08015949619829,0.8,5
416,portfolio_voi,24,3,6,6,130,274.3664060550019,150.985577566823,319.3342453363433,168.34866776952032,0.5,5
417,no_followup,0,0,0,5,128,139.70927920731162,343.5099058815999,395.88022168409515,52.37031580249527,1.0,5
417,uniform,24,4,4,5,122,143.39882449512731,342.2624377591806,395.88022168409515,53.617783924914534,1.0,5
417,uncertainty,24,2,8,5,126,150.89730529258614,264.55941001887146,395.88022168409515,131.3208116652237,0.8,5
417,portfolio_voi,24,3,6,5,126,204.84068161323242,388.3801154907447,395.88022168409515,7.500106193350462,1.0,5
418,no_followup,0,0,0,5,126,146.31750889192296,48.39329159207489,346.19725692424316,297.8039653321683,0.4,5
418,uniform,24,4,4,5,126,146.31750889192296,48.39329159207489,346.19725692424316,297.8039653321683,0.4,5
418,uncertainty,24,1,10,5,128,92.50542036379122,46.39329159207489,346.19725692424316,299.8039653321683,0.4,5
418,portfolio_voi,24,3,6,5,129,190.9325833962881,45.39329159207489,346.19725692424316,300.8039653321683,0.4,5
419,no_followup,0,0,0,6,120,134.51708142222583,340.86877736592015,425.0344636408089,84.16568627488874,0.8333333333333334,6
419,uniform,24,4,4,6,123,147.82387208542565,378.2477680220961,425.0344636408089,46.78669561871277,1.0,6
419,uncertainty,24,1,10,5,110,199.72329655255876,312.07756938723867,425.0344636408089,112.95689425357023,1.0,6
419,portfolio_voi,24,2,8,6,128,288.903931983681,400.7339806916413,425.0344636408089,24.300482949167588,1.0,6
420,no_followup,0,0,0,6,123,245.20930827419005,445.0449044776361,506.44873680879607,61.40383233115995,1.0,6
420,uniform,24,4,4,6,123,290.1175071107645,445.0449044776361,506.44873680879607,61.40383233115995,1.0,6
420,uncertainty,24,0,12,6,127,342.5919846683537,413.365586490747,506.44873680879607,93.08315031804909,1.0,6
420,portfolio_voi,24,4,4,6,124,377.4960884717593,462.5987199508809,506.44873680879607,43.85001685791519,1.0,6
421,no_followup,0,0,0,6,121,118.08421883827015,-1.124863147890494,288.3370369666493,289.4619001145398,0.3333333333333333,6
421,uniform,24,4,4,6,127,154.65373671921628,117.8089567720162,288.3370369666493,170.5280801946331,0.5,6
421,uncertainty,24,0,12,6,130,144.00409077289765,208.61262825917362,288.3370369666493,79.72440870747567,0.8333333333333334,6
421,portfolio_voi,24,2,8,6,130,149.83381322192275,205.45374887368718,288.3370369666493,82.88328809296212,0.8333333333333334,6
422,no_followup,0,0,0,6,130,266.2156921364524,273.33809786832677,473.42016196062184,200.08206409229507,0.6666666666666666,6
422,uniform,24,4,4,6,126,284.2102763240585,385.1344010648202,473.42016196062184,88.28576089580162,0.8333333333333334,6
422,uncertainty,24,0,12,6,124,315.3502999661721,365.52876692686823,473.42016196062184,107.89139503375361,0.8333333333333334,6
422,portfolio_voi,24,2,8,6,125,382.9242289925029,386.1344010648202,473.42016196062184,87.28576089580162,0.8333333333333334,6
423,no_followup,0,0,0,6,125,301.7811938187037,323.2048923165636,476.127205307497,152.9223129909334,0.8333333333333334,6
423,uniform,24,4,4,6,130,317.60235421533974,422.679571496166,476.127205307497,53.447633811331,1.0,6
423,uncertainty,24,0,12,6,130,330.1020875108525,439.1112419941169,476.127205307497,37.0159633133801,1.0,6
423,portfolio_voi,24,2,8,6,130,339.4086465149554,422.18631742155003,476.127205307497,53.94088788594695,1.0,6
424,no_followup,0,0,0,5,116,243.41718874963954,390.34042529106944,464.4981569393801,74.15773164831069,1.0,6
424,uniform,24,4,4,6,130,246.6155375959172,416.15896268641114,464.4981569393801,48.33919425296898,1.0,6
424,uncertainty,24,1,10,6,121,350.55317889920076,449.9225295010107,464.4981569393801,14.575627438369452,1.0,6
424,portfolio_voi,24,3,6,6,121,381.6709965404112,449.9225295010107,464.4981569393801,14.575627438369452,1.0,6
425,no_followup,0,0,0,6,124,152.5825156227747,296.52570544880643,419.6446387438597,123.11893329505324,0.8333333333333334,6
425,uniform,24,4,4,6,122,211.08072887727576,284.95637694153396,419.6446387438597,134.6882618023257,0.8333333333333334,6
425,uncertainty,24,0,12,6,127,208.50138887415486,278.54806592117365,419.6446387438597,141.09657282268603,0.8333333333333334,6
425,portfolio_voi,24,1,10,6,119,260.1266826612938,297.22524461526484,419.6446387438597,122.41939412859483,0.8333333333333334,6
426,no_followup,0,0,0,6,119,241.89110080432823,364.087303820252,451.384453445841,87.29714962558904,0.8333333333333334,6
426,uniform,24,4,4,6,127,241.9308513084017,288.92212085070804,451.384453445841,162.46233259513298,0.6666666666666666,6
426,uncertainty,24,1,10,6,130,256.312162021193,294.6093170992605,451.384453445841,156.7751363465805,0.8333333333333334,6
426,portfolio_voi,24,3,6,6,123,311.87181568828703,344.08147083318426,451.384453445841,107.30298261265676,0.8333333333333334,6
427,no_followup,0,0,0,6,123,204.48187126086765,368.8944254444924,401.6291047516736,32.73467930718118,1.0,6
427,uniform,24,4,4,6,126,221.85077811414573,298.5106824428143,401.6291047516736,103.1184223088593,0.8333333333333334,6
427,uncertainty,24,0,12,6,129,204.2385967094184,270.3302884055972,401.6291047516736,131.29881634607642,0.8333333333333334,6
427,portfolio_voi,24,2,8,6,123,246.8818615131537,368.8944254444924,401.6291047516736,32.73467930718118,1.0,6
428,no_followup,0,0,0,5,128,130.8723072013729,340.5995258994481,415.07162112176997,74.47209522232185,1.0,6
428,uniform,24,4,4,6,128,138.83353541710977,242.88628254229502,415.07162112176997,172.18533857947494,0.6666666666666666,6
428,uncertainty,24,0,12,5,128,213.63835152447234,290.74340091985056,415.07162112176997,124.32822020191941,0.8,6
428,portfolio_voi,24,2,8,5,129,230.65775973591747,289.74340091985056,415.07162112176997,125.32822020191941,0.8,6
429,no_followup,0,0,0,6,113,235.06890240087455,174.02850501134623,480.64622453541466,306.61771952406843,0.5,6
429,uniform,24,4,4,6,130,290.54016711077685,162.70537018902536,480.64622453541466,317.9408543463893,0.5,6
429,uncertainty,24,0,12,6,127,305.98055850605914,312.86562923463197,480.64622453541466,167.7805953007827,0.8333333333333334,6
429,portfolio_voi,24,3,6,6,118,252.70383776701547,215.26320263550917,480.64622453541466,265.3830218999055,0.6666666666666666,6
430,no_followup,0,0,0,6,125,104.50481374029494,328.171308152619,478.21422735615175,150.04291920353273,1.0,6
430,uniform,24,4,4,6,128,126.13264202229837,367.3971223824973,478.21422735615175,110.81710497365447,1.0,6
430,uncertainty,24,1,10,6,129,193.71318714262082,299.3608708554058,478.21422735615175,178.85335650074597,0.8333333333333334,6
430,portfolio_voi,24,1,10,6,102,233.42138635589805,294.8099556124566,478.21422735615175,183.40427174369518,0.8333333333333334,6
431,no_followup,0,0,0,6,124,270.01559744026144,386.97693527902527,504.916867404443,117.93993212541773,0.8333333333333334,6
431,uniform,24,4,4,6,121,273.1030106706643,357.33364967072487,504.916867404443,147.58321773371813,0.8333333333333334,6
431,uncertainty,24,0,12,6,119,309.27678716485434,402.70164148301455,504.916867404443,102.21522592142844,0.8333333333333334,6
431,portfolio_voi,24,3,6,6,115,417.2072538760699,402.85264896024887,504.916867404443,102.06421844419413,0.8333333333333334,6
432,no_followup,0,0,0,5,120,129.09776123652838,209.367538590554,349.8763515215968,140.5088129310428,1.0,5
432,uniform,24,4,4,5,122,138.18859592810315,159.95373804541373,349.8763515215968,189.92261347618307,0.8,5
432,uncertainty,24,0,12,5,128,174.7596572309448,252.16674305730905,349.8763515215968,97.70960846428775,1.0,5
432,portfolio_voi,24,2,8,5,125,143.3724345850626,160.83182665415364,349.8763515215968,189.04452486744316,0.8,5
433,no_followup,0,0,0,6,127,219.14106005950993,154.03439638891336,414.23288003210644,260.1984836431931,0.5,6
433,uniform,24,4,4,6,130,231.55464304268693,127.50561787485236,414.23288003210644,286.7272621572541,0.5,6
433,uncertainty,24,0,12,5,123,209.28017997160197,134.50561787485236,414.23288003210644,279.7272621572541,0.6,6
433,portfolio_voi,24,2,8,5,116,259.9185006941714,244.3257177099074,414.23288003210644,169.90716232219904,0.8,6
434,no_followup,0,0,0,6,128,242.5538553707544,267.04983280031854,432.14203312505254,165.092200324734,0.6666666666666666,6
434,uniform,24,4,4,6,123,272.41623994622694,216.1025916806237,432.14203312505254,216.03944144442883,0.6666666666666666,6
434,uncertainty,24,0,12,6,129,230.20737756954202,366.1465628950874,432.14203312505254,65.99547022996512,1.0,6
434,portfolio_voi,24,4,4,6,122,307.2896353298462,288.23952712713026,432.14203312505254,143.90250599792228,0.8333333333333334,6
435,no_followup,0,0,0,5,130,209.87684986092995,157.40197335891256,315.3163704554537,157.91439709654114,0.6,5
435,uniform,24,4,4,5,130,219.3162716139625,157.40197335891256,315.3163704554537,157.91439709654114,0.6,5
435,uncertainty,24,0,12,6,129,257.6294257112706,172.7652964371635,315.3163704554537,142.5510740182902,0.5,5
435,portfolio_voi,24,1,10,5,123,236.4356818782001,264.372397270424,315.3163704554537,50.94397318502968,0.8,5
436,no_followup,0,0,0,6,126,143.60408426286733,156.37815234662855,360.696834596815,204.31868225018644,0.6666666666666666,6
436,uniform,24,4,4,6,130,159.9112492451896,229.4313390270926,360.696834596815,131.2654955697224,0.8333333333333334,6
436,uncertainty,24,0,12,6,128,159.65066391282338,268.52291179372145,360.696834596815,92.17392280309355,1.0,6
436,portfolio_voi,24,1,10,6,119,253.528418324801,309.364144978712,360.696834596815,51.33268961810302,1.0,6
437,no_followup,0,0,0,6,127,98.61359512160104,70.44277543933443,400.28119814393705,329.83842270460264,0.3333333333333333,6
437,uniform,24,4,4,5,130,100.26360527146528,189.3085150831925,400.28119814393705,210.97268306074454,0.8,6
437,uncertainty,24,2,8,5,120,179.91795115848407,271.667847947512,400.28119814393705,128.61335019642507,1.0,6
437,portfolio_voi,24,3,6,6,130,196.17015828329826,367.8322190748522,400.28119814393705,32.44897906908483,1.0,6
438,no_followup,0,0,0,6,130,153.44091679605103,428.87717164398765,449.0598304014777,20.18265875749006,1.0,6
438,uniform,24,4,4,6,130,158.13692992096105,428.87717164398765,449.0598304014777,20.18265875749006,1.0,6
438,uncertainty,24,0,12,6,129,220.3003480069209,346.1840460469994,449.0598304014777,102.8757843544783,1.0,6
