site,year,block,trial_id,formulation,dose_g_ai_ha,temperature_c,relative_humidity_pct,rainfall_mm_7d,spray_coverage_pct,n_insects,mortality_count,mortality_rate,true_mortality_probability
S04,2025,3,S04-2025-B3,A,0.0,23.80877321223656,73.25302840427811,27.398055011058123,58.25243989625154,60,1,0.016666666666666666,0.018194962516922406
S04,2025,3,S04-2025-B3,A,2.5,25.04755013904048,72.23390172587948,28.158082156148332,63.967005896627,60,11,0.18333333333333332,0.1085182506583094
S04,2025,3,S04-2025-B3,A,5.0,19.354343219812293,72.87311366101393,29.65254630484113,51.079624478838944,60,14,0.23333333333333334,0.1883084441629619
S04,2025,3,S04-2025-B3,A,10.0,24.092060864001343,65.60663125488269,26.383706455009875,60.88100471859496,60,29,0.48333333333333334,0.48492220640011025
S04,2025,3,S04-2025-B3,A,20.0,22.652909201886487,70.60614391849454,26.642317727987034,53.87677179987643,60,45,0.75,0.6966604733043751
S04,2025,3,S04-2025-B3,A,40.0,23.762819941045397,75.13281190332897,24.66108103274902,54.023384420912635,60,51,0.85,0.8501088199534146
S04,2025,3,S04-2025-B3,B,0.0,21.96634994265295,64.35975806459818,26.381765130563842,55.07732215573311,60,2,0.03333333333333333,0.016879498719564835
S04,2025,3,S04-2025-B3,B,2.5,23.292173881972264,73.272343647586,27.64867113929626,58.01063708290185,60,12,0.2,0.14075524135786813
S04,2025,3,S04-2025-B3,B,5.0,21.332609090776884,73.97265686972337,38.63244793821999,69.086584774693,60,17,0.2833333333333333,0.3188658857904054
S04,2025,3,S04-2025-B3,B,10.0,21.659274697413124,70.27396901244023,21.869489603604297,62.06549568051487,60,39,0.65,0.5926548172019699
S04,2025,3,S04-2025-B3,B,20.0,23.317153931033424,70.07730699442034,30.81780515917505,62.10954894527966,60,50,0.8333333333333334,0.7861900056796225
S04,2025,3,S04-2025-B3,B,40.0,24.710042311763768,67.78854284152953,34.93772765051038,55.347451049706585,60,50,0.8333333333333334,0.8734144614657562
S04,2025,4,S04-2025-B4,A,0.0,24.594619504968886,69.16269953995082,32.219783396335686,48.93342347267623,60,0,0.0,0.015217464799530839
S04,2025,4,S04-2025-B4,A,2.5,25.351877282038874,67.00687251370132,30.766764637208695,56.8120577882083,60,6,0.1,0.09621680895538962
S04,2025,4,S04-2025-B4,A,5.0,24.925416819533694,67.05389924361366,31.686489706651106,44.74257495807363,60,14,0.23333333333333334,0.1951174125805391
S04,2025,4,S04-2025-B4,A,10.0,21.599718943868528,63.94860193616114,23.285395299358964,48.78314534812137,60,25,0.4166666666666667,0.4342573323824173
S04,2025,4,S04-2025-B4,A,20.0,25.751883879827346,67.4572692986118,32.28403018059655,53.22838324314294,60,45,0.75,0.6878356280244401
S04,2025,4,S04-2025-B4,A,40.0,23.29915031510198,64.4003689177896,38.074467570898975,42.91609077399319,60,52,0.8666666666666667,0.8065739246443575
S04,2025,4,S04-2025-B4,B,0.0,23.3813149864358,70.4020370325505,30.359287390188413,44.229296316547,60,1,0.016666666666666666,0.014284213909853417
S04,2025,4,S04-2025-B4,B,2.5,23.801338364031295,79.2122814704193,34.2371956535837,58.08613856618422,60,6,0.1,0.13396060525295075
S04,2025,4,S04-2025-B4,B,5.0,22.556548268722043,68.84653472868405,25.029428000695376,74.61628524139927,60,25,0.4166666666666667,0.37692599643605257
S04,2025,4,S04-2025-B4,B,10.0,22.862472774897736,68.66456678958521,22.369238349020247,52.9263850998122,60,33,0.55,0.5660674568034372
S04,2025,4,S04-2025-B4,B,20.0,24.40663873756924,76.5620653193863,31.71985969747786,53.52769602582114,60,48,0.8,0.7643650825443423
S04,2025,4,S04-2025-B4,B,40.0,22.39655390876521,65.8921540663455,38.29703715209904,40.922885797092974,60,55,0.9166666666666666,0.8386288263739079
S05,2023,1,S05-2023-B1,A,0.0,25.71837390322776,60.234337619122755,21.311025204313292,49.12390059881364,60,4,0.06666666666666667,0.042009762772892055
S05,2023,1,S05-2023-B1,A,2.5,25.674141535081592,67.58973968214639,30.552213433980263,56.039868040389955,60,2,0.03333333333333333,0.1249448833214088
S05,2023,1,S05-2023-B1,A,5.0,23.216633310505202,71.47200852646002,33.07296139558921,40.423771613743355,60,13,0.21666666666666667,0.21109628731891564
S05,2023,1,S05-2023-B1,A,10.0,23.61809863471428,65.36877383938318,25.522152760049448,52.48835148009334,60,28,0.4666666666666667,0.495634032161047
S05,2023,1,S05-2023-B1,A,20.0,23.940640652952215,64.59151890795492,22.560611705459568,48.623752279098106,60,42,0.7,0.7352808386358886
S05,2023,1,S05-2023-B1,A,40.0,23.39494698755585,64.39626492453188,23.62805270733902,50.94315413269102,60,54,0.9,0.883884166599735
S05,2023,1,S05-2023-B1,B,0.0,24.965093541128642,64.77099918000832,28.337447719195865,59.13960986486513,60,5,0.08333333333333333,0.045460295448918775
S05,2023,1,S05-2023-B1,B,2.5,25.005440918233898,65.51462568632657,26.90429966078409,60.409888795218876,60,12,0.2,0.18192346956519367
S05,2023,1,S05-2023-B1,B,5.0,21.381757762167044,66.05957672306293,28.200953256874996,76.7449606927386,60,24,0.4,0.40991114735742457
S05,2023,1,S05-2023-B1,B,10.0,24.904093953652726,72.72077144283864,27.3015525300145,61.11495252635902,60,41,0.6833333333333333,0.6307359705181484
S05,2023,1,S05-2023-B1,B,20.0,24.135742186788942,70.92072668326686,26.3346218717217,58.822591745190294,60,52,0.8666666666666667,0.8255145577267891
S05,2023,1,S05-2023-B1,B,40.0,25.710339604103922,75.20389270647149,21.307333546504477,62.55627473807872,60,56,0.9333333333333333,0.9301739349569113
S05,2023,2,S05-2023-B2,A,0.0,27.297300246063937,64.6851947779336,25.988643420379635,52.66205342912467,60,3,0.05,0.0413106373220221
S05,2023,2,S05-2023-B2,A,2.5,27.354813131614016,65.20163595410168,38.709383621876626,43.68808762983507,60,2,0.03333333333333333,0.09632725673189735
S05,2023,2,S05-2023-B2,A,5.0,25.691591764134788,69.05902951121718,25.378977292517412,58.57119515096622,60,19,0.31666666666666665,0.2777463257291662
S05,2023,2,S05-2023-B2,A,10.0,27.050172866666934,64.81483262921272,27.66811864379155,51.67687816103151,60,26,0.43333333333333335,0.4843641346605704
S05,2023,2,S05-2023-B2,A,20.0,23.640630064346645,66.48891122711444,23.180053222895626,43.334303103186556,60,44,0.7333333333333333,0.7175657192547754
S05,2023,2,S05-2023-B2,A,40.0,23.61721278240351,64.70864832203176,22.36580106207416,59.91240186205659,60,57,0.95,0.8984590961722069
S05,2023,2,S05-2023-B2,B,0.0,24.823946923066462,69.37560943990154,35.13526221554705,58.71405597798034,60,2,0.03333333333333333,0.042334335365688466
S05,2023,2,S05-2023-B2,B,2.5,25.874861992810395,66.26700712817797,31.30370246835613,62.22970965840664,60,10,0.16666666666666666,0.17888893043678286
S05,2023,2,S05-2023-B2,B,5.0,26.309156689630328,57.02478205172575,26.83080914701968,61.247465605598435,60,25,0.4166666666666667,0.3714025021782215
S05,2023,2,S05-2023-B2,B,10.0,23.900180844962325,64.48635008083535,27.862300147140424,69.92187432332386,60,36,0.6,0.6583319777903432
S05,2023,2,S05-2023-B2,B,20.0,27.406794751272805,63.43737205796699,28.942313189352312,64.65864605070236,60,49,0.8166666666666667,0.8306724979794738
S05,2023,2,S05-2023-B2,B,40.0,21.372908420272783,63.5337495295045,29.114799731230107,44.53593298380257,60,57,0.95,0.8982316081866654
S05,2023,3,S05-2023-B3,A,0.0,26.043662784193565,70.56293207438843,20.846459876114096,50.90236520100092,60,7,0.11666666666666667,0.04317004735231516
S05,2023,3,S05-2023-B3,A,2.5,25.417876791713997,72.02996142113531,38.7230394591278,35.12964950202965,60,3,0.05,0.08783374714916715
S05,2023,3,S05-2023-B3,A,5.0,25.507377590220578,75.91343653458128,34.81566973733892,56.46331145956515,60,13,0.21666666666666667,0.2534021241502548
S05,2023,3,S05-2023-B3,A,10.0,25.391673319489318,72.09898144634319,20.251476195581144,63.51816331637339,60,34,0.5666666666666667,0.5521770650184974
S05,2023,3,S05-2023-B3,A,20.0,26.606076619785977,67.19325831744639,29.59800176243136,67.87669849028592,60,49,0.8166666666666667,0.7742937794855359
S05,2023,3,S05-2023-B3,A,40.0,23.137979035401237,63.72023974857632,21.336983965797824,59.70363631402013,60,53,0.8833333333333333,0.8984026635799591
S05,2023,3,S05-2023-B3,B,0.0,23.808562912284927,67.58160481733796,23.208191716632598,53.36365649604373,60,3,0.05,0.04365386115544268
S05,2023,3,S05-2023-B3,B,2.5,23.81384375844096,63.30268507530204,19.520427436431717,53.06945486763853,60,10,0.16666666666666666,0.1748743465122209
S05,2023,3,S05-2023-B3,B,5.0,23.371267222383537,66.01857003475473,26.51740616610602,60.49831852612588,60,26,0.43333333333333335,0.3684196961803222
S05,2023,3,S05-2023-B3,B,10.0,26.04954793629104,65.14591390888945,20.47364904833191,58.169321952373394,60,35,0.5833333333333334,0.6350650326514387
S05,2023,3,S05-2023-B3,B,20.0,25.008848002277293,64.27321257454044,28.18420321665557,59.79221051378378,60,47,0.7833333333333333,0.8254832677320938
S05,2023,3,S05-2023-B3,B,40.0,20.773480390892455,66.17991036905057,25.82601758951506,55.43482121161635,60,57,0.95,0.9129788211422989
S05,2023,4,S05-2023-B4,A,0.0,27.634275387702065,60.13947153496516,20.03382060861979,38.08516824522137,60,4,0.06666666666666667,0.0351665137650029
S05,2023,4,S05-2023-B4,A,2.5,27.62794207562678,70.7072000989178,26.761671079282216,56.988834959198314,60,9,0.15,0.127134898580749
S05,2023,4,S05-2023-B4,A,5.0,22.284897321583177,69.72701537460127,37.384455259060076,55.63697707662888,60,19,0.31666666666666665,0.23972209890651633
S05,2023,4,S05-2023-B4,A,10.0,22.93084207042097,62.206773549689004,24.253407401759105,46.21427002959535,60,29,0.48333333333333334,0.47234153839526055
S05,2023,4,S05-2023-B4,A,20.0,28.687246571153782,71.74221764250939,42.24398653473348,45.410908677005594,60,45,0.75,0.6713260912346758
S05,2023,4,S05-2023-B4,A,40.0,26.852632241523455,68.55874573247685,28.750566265812353,51.92922499084739,60,54,0.9,0.8796397834953786
S05,2023,4,S05-2023-B4,B,0.0,22.645565640773953,72.00510797791381,34.957953029251335,47.94692353376408,60,0,0.0,0.035359241184453195
S05,2023,4,S05-2023-B4,B,2.5,24.640242868161156,65.75682250940926,27.344569988542936,51.57729052811969,60,13,0.21666666666666667,0.16234148839554435
S05,2023,4,S05-2023-B4,B,5.0,21.24922300493521,67.9530236471493,22.136231744533106,70.13623348406693,60,28,0.4666666666666667,0.39946383005233593
S05,2023,4,S05-2023-B4,B,10.0,26.889707750784506,63.48208209445257,31.17041111154981,64.5454865859835,60,31,0.5166666666666667,0.6295614443269443
S05,2023,4,S05-2023-B4,B,20.0,26.037039069199384,73.76386200987747,25.797785523277227,64.46435417906171,60,49,0.8166666666666667,0.8378772496534246
S05,2023,4,S05-2023-B4,B,40.0,25.85166702025908,69.59805472849864,24.084268438445328,54.4262518076307,60,51,0.85,0.9197194103583919
S05,2024,1,S05-2024-B1,A,0.0,27.262074072650286,63.998097083008254,33.62659670051709,41.554946421074334,60,0,0.0,0.03308365718439696
S05,2024,1,S05-2024-B1,A,2.5,26.0845818859757,64.34860319087866,19.793654435858986,64.5089203564857,60,10,0.16666666666666666,0.1520024180326361
S05,2024,1,S05-2024-B1,A,5.0,24.928925080295887,63.278995943307486,19.766964853026057,55.39430951366552,60,13,0.21666666666666667,0.2784579729116995
S05,2024,1,S05-2024-B1,A,10.0,24.790160343304965,59.966790329545326,26.85697432898143,56.167366605241774,60,32,0.5333333333333333,0.5068698873328261
S05,2024,1,S05-2024-B1,A,20.0,22.036883081379155,61.47012942402609,24.240177929266792,52.337387572300095,60,40,0.6666666666666666,0.734255293861898
S05,2024,1,S05-2024-B1,A,40.0,24.744810508338887,66.4809539137135,24.733910366194632,48.649617061562864,60,58,0.9666666666666667,0.8800705507392627
S05,2024,1,S05-2024-B1,B,0.0,24.40537697677176,68.21940507879428,31.241994567025557,47.63293155379783,60,1,0.016666666666666666,0.037824502802079156
S05,2024,1,S05-2024-B1,B,2.5,22.673175638821693,67.35690469056392,23.69535744266683,64.38285228778184,60,16,0.26666666666666666,0.1912425225057748
S05,2024,1,S05-2024-B1,B,5.0,24.156482591218396,68.55267268938849,24.081105095843128,72.90523507383088,60,29,0.48333333333333334,0.4195749503177447
S05,2024,1,S05-2024-B1,B,10.0,24.861591682158643,66.98203537457252,23.126408495787643,55.5409127340125,60,39,0.65,0.6194469874880701
S05,2024,1,S05-2024-B1,B,20.0,25.54530905435553,61.92954460212476,40.59924059094362,56.981994935730114,60,51,0.85,0.7991330255141987
S05,2024,1,S05-2024-B1,B,40.0,25.807207855419854,67.65673374876049,21.817871011847046,58.952185274896316,60,56,0.9333333333333333,0.9260313127063744
S05,2024,2,S05-2024-B2,A,0.0,24.00728029024789,64.10891712114007,23.438492742475038,53.797887115891065,60,2,0.03333333333333333,0.04440890957806875
S05,2024,2,S05-2024-B2,A,2.5,24.965261006130362,66.73001272957009,20.44510925424006,64.17049151457962,60,12,0.2,0.15153228558719084
S05,2024,2,S05-2024-B2,A,5.0,21.959660954229186,64.39318495638416,31.878965071589654,49.508105187184704,60,12,0.2,0.2305161131200727
S05,2024,2,S05-2024-B2,A,10.0,23.91832839467658,74.33433958549472,25.117779495296805,49.651420799462485,60,23,0.38333333333333336,0.48538020257757464
S05,2024,2,S05-2024-B2,A,20.0,23.5421224368196,59.223832919306375,24.93301797198179,65.23888068989328,60,48,0.8,0.7748997755571034
S05,2024,2,S05-2024-B2,A,40.0,23.224676046913952,51.863417827741635,24.46672286376085,50.654887436567144,60,55,0.9166666666666666,0.8818863703686121
S05,2024,2,S05-2024-B2,B,0.0,25.579372379635068,63.34802811177258,27.763917157731182,65.28576313037156,60,6,0.1,0.050374768925761426
S05,2024,2,S05-2024-B2,B,2.5,25.413329139615204,67.5592483353731,30.814762552906906,60.062415602285434,60,7,0.11666666666666667,0.17483496083279623
S05,2024,2,S05-2024-B2,B,5.0,24.466498382416578,62.72925182751525,26.306700540492976,54.032861028719694,60,23,0.38333333333333336,0.34802643421650103
S05,2024,2,S05-2024-B2,B,10.0,25.072717865253015,70.04008403866615,31.389462881450463,66.7136200419904,60,34,0.5666666666666667,0.6392778173902779
S05,2024,2,S05-2024-B2,B,20.0,26.27208447053536,69.19141389057589,31.00239683266917,58.04373671837707,60,48,0.8,0.8155034564110349
S05,2024,2,S05-2024-B2,B,40.0,24.63989681279552,64.81993444223579,26.67250223455725,66.89892845181095,60,58,0.9666666666666667,0.9308957188608421
S05,2024,3,S05-2024-B3,A,0.0,23.26440593038682,66.70275202840755,21.380264968333893,72.16013246488357,60,2,0.03333333333333333,0.058249328771740924
S05,2024,3,S05-2024-B3,A,2.5,23.07819567672838,67.99513649392262,21.29384536584566,51.95048713974226,60,11,0.18333333333333332,0.1264319980883473
S05,2024,3,S05-2024-B3,A,5.0,23.768076479080833,63.37730760753734,21.203985073922706,38.765531595645456,60,14,0.23333333333333334,0.22773274193592172
S05,2024,3,S05-2024-B3,A,10.0,23.338384281251805,64.60827299140382,34.41000150004719,45.0599662955668,60,20,0.3333333333333333,0.4431852689869709
S05,2024,3,S05-2024-B3,A,20.0,21.112914673503607,67.0728895090515,33.46391588014532,54.33202861872634,60,49,0.8166666666666667,0.7155219273187787
S05,2024,3,S05-2024-B3,A,40.0,23.646788603127778,73.59924511971424,29.022049530285063,58.699762103496894,60,54,0.9,0.8901367718485329
S05,2024,3,S05-2024-B3,B,0.0,24.56478299332998,68.77533608202454,19.760002184118342,72.09845054279873,60,6,0.1,0.05974777541880236
S05,2024,3,S05-2024-B3,B,2.5,23.508598888155007,69.91678585831703,30.84182087325337,44.20596755725111,60,11,0.18333333333333332,0.14183579449618508
S05,2024,3,S05-2024-B3,B,5.0,23.278982163060018,72.21918226778398,22.12518955309311,73.25906369554068,60,29,0.48333333333333334,0.42289414132784897
S05,2024,3,S05-2024-B3,B,10.0,25.04282793211767,61.0346920281352,24.713729938935597,60.94444706394853,60,45,0.75,0.6347080070180278
S05,2024,3,S05-2024-B3,B,20.0,23.869602485139964,64.06050999353772,24.28663147323124,53.46071385756004,60,48,0.8,0.8155206549678277
S05,2024,3,S05-2024-B3,B,40.0,23.40372703927142,63.240131455898116,28.958086688699638,56.06112202292917,60,55,0.9166666666666666,0.9170569669660573
S05,2024,4,S05-2024-B4,A,0.0,24.269689811102243,61.90908079810763,26.4174404796811,56.412189648717195,60,1,0.016666666666666666,0.044907463853967426
S05,2024,4,S05-2024-B4,A,2.5,22.84907608734699,61.82362750399178,25.048621690675116,50.27969838936122,60,7,0.11666666666666667,0.11918647250658897
S05,2024,4,S05-2024-B4,A,5.0,24.52411355396017,69.29905745217519,21.696056897135357,59.56995187592996,60,18,0.3,0.28750011342955295
S05,2024,4,S05-2024-B4,A,10.0,24.19946456615139,56.4053012658208,22.28569326674166,48.47270334024368,60,31,0.5166666666666667,0.488699429465864
S05,2024,4,S05-2024-B4,A,20.0,24.87641169433267,67.72151879548325,29.7728502081631,49.916548887342145,60,42,0.7,0.724821476005193
S05,2024,4,S05-2024-B4,A,40.0,24.602945023258815,58.78075803676844,27.818815848841083,58.01630856630434,60,52,0.8666666666666667,0.8911252733165581
S05,2024,4,S05-2024-B4,B,0.0,24.55510896393119,65.16047892755483,26.969960735635745,69.71155794792014,60,4,0.06666666666666667,0.05408674242885864
S05,2024,4,S05-2024-B4,B,2.5,24.020423684787254,61.66425958605883,30.90758410672636,56.82021280197748,60,17,0.2833333333333333,0.16724970902295833
S05,2024,4,S05-2024-B4,B,5.0,25.239258742558963,68.56598989603951,26.058429629783532,53.62006992730906,60,18,0.3,0.347443006148804
S05,2024,4,S05-2024-B4,B,10.0,24.391174112750313,63.58715596976151,26.983395381680026,48.76117347514466,60,36,0.6,0.5854477981158214
S05,2024,4,S05-2024-B4,B,20.0,23.665298195486717,64.7893509694654,31.856644929401476,56.064995343788134,60,49,0.8166666666666667,0.8095571437179646
S05,2024,4,S05-2024-B4,B,40.0,25.091665783559336,62.83021251887938,22.20256459328439,64.34284948489538,60,58,0.9666666666666667,0.9313423982930636
S05,2025,1,S05-2025-B1,A,0.0,25.817484144565665,54.53274930495716,22.55293739470496,55.69266957749978,60,1,0.016666666666666666,0.04596092807915511
S05,2025,1,S05-2025-B1,A,2.5,23.60667176207155,63.516000603045406,33.632215991194606,61.996965241135065,60,10,0.16666666666666666,0.13051229673569376
S05,2025,1,S05-2025-B1,A,5.0,23.639974370290016,67.13829196975021,23.9897788979542,45.5138619321758,60,14,0.23333333333333334,0.24081501741692354
S05,2025,1,S05-2025-B1,A,10.0,24.553563960986853,73.42180870086518,37.79746798705203,45.6197339389437,60,31,0.5166666666666667,0.4404436020757387
S05,2025,1,S05-2025-B1,A,20.0,27.03349126880829,65.8781275930952,24.761659836315687,44.63072462054366,60,43,0.7166666666666667,0.7150831673348684
S05,2025,1,S05-2025-B1,A,40.0,27.533160253853012,68.31334447029913,23.732205135261502,36.09112454930481,60,52,0.8666666666666667,0.8561798175380405
S05,2025,1,S05-2025-B1,B,0.0,25.834155959905857,68.93417511113573,35.43156819512066,71.41661395913174,60,3,0.05,0.05088422654040777
S05,2025,1,S05-2025-B1,B,2.5,23.93352660032905,67.1553096400762,21.317959774328255,56.24684665203758,60,10,0.16666666666666666,0.17974949488721456
S05,2025,1,S05-2025-B1,B,5.0,24.326282930963025,66.27283363450428,20.50216807303603,55.46454241798271,60,29,0.48333333333333334,0.36641379304669447
S05,2025,1,S05-2025-B1,B,10.0,24.16096196000788,65.00817008438374,26.597123346654293,74.38286818740568,60,43,0.7166666666666667,0.6755212401416563
S05,2025,1,S05-2025-B1,B,20.0,24.727473186086705,67.15567680701925,26.030707251356937,58.398208547993825,60,51,0.85,0.824949631189812
S05,2025,1,S05-2025-B1,B,40.0,25.84618478365846,69.37493937363844,29.212768403714364,52.85802198250548,60,57,0.95,0.9138941770833906
S05,2025,2,S05-2025-B2,A,0.0,27.790439852862217,72.94952226034009,42.10143459734992,59.293748444039096,60,0,0.0,0.038792135955445846
S05,2025,2,S05-2025-B2,A,2.5,25.378597433176758,64.3079443989902,19.809838063265357,48.713687307086374,60,4,0.06666666666666667,0.12451262526299067
S05,2025,2,S05-2025-B2,A,5.0,25.55350178617291,66.00843535224337,22.033944878016005,57.13578116819273,60,16,0.26666666666666666,0.27956653843531937
S05,2025,2,S05-2025-B2,A,10.0,26.62235199368976,62.679306017966795,32.04300079838133,45.903193059914706,60,24,0.4,0.4527095340390648
S05,2025,2,S05-2025-B2,A,20.0,23.573066024146243,73.26944858536419,28.678496384223337,74.26884543115803,60,44,0.7333333333333333,0.791847808272385
S05,2025,2,S05-2025-B2,A,40.0,23.74296727536809,64.79393504554774,20.591199420197086,48.67384420812901,60,53,0.8833333333333333,0.8837315229236063
S05,2025,2,S05-2025-B2,B,0.0,25.859747218163594,61.602575640149254,23.944054740884575,54.16811860527609,60,5,0.08333333333333333,0.044359841761760485
S05,2025,2,S05-2025-B2,B,2.5,23.198035120836927,62.665236838847896,20.56792613421475,60.38929904294526,60,12,0.2,0.18862689529817897
S05,2025,2,S05-2025-B2,B,5.0,24.979703877209108,65.05720828810142,34.28253229582089,56.93967280941875,60,21,0.35,0.3405055645966686
S05,2025,2,S05-2025-B2,B,10.0,25.305316354543756,66.83478332710035,27.127903887662136,57.72548027594902,60,34,0.5666666666666667,0.6180193302635537
S05,2025,2,S05-2025-B2,B,20.0,23.141158999669738,65.5351047046424,22.354213724728318,47.02007797100994,60,44,0.7333333333333333,0.8020944478355637
S05,2025,2,S05-2025-B2,B,40.0,23.32485887644696,70.16740953278475,36.129165737945485,67.38434849085809,60,55,0.9166666666666666,0.9241711408934593
S05,2025,3,S05-2025-B3,A,0.0,24.2204336269168,62.637237048275175,25.96347589186018,48.149936661014735,60,1,0.016666666666666666,0.03993083193394166
S05,2025,3,S05-2025-B3,A,2.5,25.943774397366894,63.12408019310271,33.03464440466263,46.627966649332215,60,10,0.16666666666666666,0.10757610028098968
S05,2025,3,S05-2025-B3,A,5.0,27.898465987478218,65.73713943403372,30.383868113645065,36.96164842872667,60,14,0.23333333333333334,0.2021037072945484
S05,2025,3,S05-2025-B3,A,10.0,24.868565852690338,72.67767621282552,25.496446761966247,55.95916576335043,60,22,0.36666666666666664,0.5099111823090272
S05,2025,3,S05-2025-B3,A,20.0,21.531412534047842,68.32904670217536,28.260681571796876,45.51384254229517,60,41,0.6833333333333333,0.7024470895407877
S05,2025,3,S05-2025-B3,A,40.0,22.967220658896046,70.79086499555333,20.892603645247423,52.87125883848864,60,52,0.8666666666666667,0.8884928820406129
S05,2025,3,S05-2025-B3,B,0.0,30.00653414731487,69.18795260449036,32.95305941908947,70.77817004801246,60,3,0.05,0.04597389879302146
S05,2025,3,S05-2025-B3,B,2.5,25.325179320755087,63.83958645059744,33.43955455677149,53.64769600476598,60,11,0.18333333333333332,0.15801254465597372
S05,2025,3,S05-2025-B3,B,5.0,22.138889875400977,68.51654974766312,25.727134191044623,49.77586875834987,60,17,0.2833333333333333,0.3265407274085882
S05,2025,3,S05-2025-B3,B,10.0,24.178843676756433,64.2168832002242,25.925385811398904,54.81133961929412,60,30,0.5,0.6098204148196873
S05,2025,3,S05-2025-B3,B,20.0,24.902493605382112,67.83934888733317,22.691064714833637,48.94675955313481,60,47,0.7833333333333333,0.8087946519816493
S05,2025,3,S05-2025-B3,B,40.0,23.26304524286952,65.65843928030307,29.888353757062532,52.20293538123717,60,57,0.95,0.9116581130450097
S05,2025,4,S05-2025-B4,A,0.0,22.597114176507883,62.860461156782186,22.272025965664117,56.70345369009824,60,3,0.05,0.045630698411820554
S05,2025,4,S05-2025-B4,A,2.5,23.592783118078714,63.79215538053938,23.323215215135992,50.78701190118314,60,8,0.13333333333333333,0.12328421177358857
S05,2025,4,S05-2025-B4,A,5.0,22.06055208017333,62.18806718416066,26.188443559117978,62.32983491944334,60,16,0.26666666666666666,0.278499488594308
S05,2025,4,S05-2025-B4,A,10.0,24.16081801826081,69.58576343174775,21.553196952459768,46.15911563244198,60,23,0.38333333333333336,0.48216929236658335
S05,2025,4,S05-2025-B4,A,20.0,25.410875476761476,67.55733474043522,20.60768665388158,57.96613104740497,60,50,0.8333333333333334,0.7652360307721533
S05,2025,4,S05-2025-B4,A,40.0,24.979034859121832,67.55531091941208,21.942542578402687,49.7575879854292,60,55,0.9166666666666666,0.8848204490622789
S05,2025,4,S05-2025-B4,B,0.0,25.50308307224469,68.96294414371518,28.958771463898465,54.50598857073032,60,3,0.05,0.04258660104860151
S05,2025,4,S05-2025-B4,B,2.5,26.558023590742764,67.99060007216667,30.954899803913833,62.67554401496949,60,13,0.21666666666666667,0.17880938581289524
S05,2025,4,S05-2025-B4,B,5.0,22.65053119359021,64.06670770187147,25.977929167541895,60.02742372143658,60,20,0.3333333333333333,0.363714595438006
S05,2025,4,S05-2025-B4,B,10.0,25.050239743506847,66.78704586062103,28.944244072750735,63.34598897759328,60,43,0.7166666666666667,0.633612819835173
S05,2025,4,S05-2025-B4,B,20.0,23.026689685273414,67.09504898273927,39.07448186189476,53.18683297423877,60,50,0.8333333333333334,0.789604282256666
S05,2025,4,S05-2025-B4,B,40.0,25.48852398338358,66.09252030170194,30.97023046322444,63.61556222171647,60,56,0.9333333333333333,0.9247225478091546
S06,2023,1,S06-2023-B1,A,0.0,23.22464563375408,72.17681020547077,29.797121613213164,65.67211278253622,60,5,0.08333333333333333,0.06033943563154624
S06,2023,1,S06-2023-B1,A,2.5,25.506302913455837,63.85140194193379,22.05470614112739,56.942948357243395,60,6,0.1,0.14775060477826504
S06,2023,1,S06-2023-B1,A,5.0,25.816297626584355,59.4328333079133,24.196404135343677,65.05931478142483,60,21,0.35,0.3117235208979048
S06,2023,1,S06-2023-B1,A,10.0,26.16600496601054,70.15177327241052,21.74057034465413,44.22360400589392,60,24,0.4,0.48482613722913875
S06,2023,1,S06-2023-B1,A,20.0,26.52439263799713,64.83417272470591,22.333018924464476,57.910232066527946,60,44,0.7333333333333333,0.768453093650905
S06,2023,1,S06-2023-B1,A,40.0,22.139775284726614,61.409626930041455,27.510578728809477,45.903509333536526,60,49,0.8166666666666667,0.875558140968094
S06,2023,1,S06-2023-B1,B,0.0,23.104010918873044,65.69644642774735,22.018080671606604,56.97731228592019,60,4,0.06666666666666667,0.05730370520130333
S06,2023,1,S06-2023-B1,B,2.5,23.572768921088915,61.99893094877092,39.07225441801299,57.059682495442594,60,7,0.11666666666666667,0.1666040762319176
S06,2023,1,S06-2023-B1,B,5.0,26.41119214583315,63.492347255500796,23.091884380008317,54.758548625888,60,22,0.36666666666666664,0.3680069785789715
S06,2023,1,S06-2023-B1,B,10.0,24.678783325754765,62.251504470362306,27.94569618299314,68.89986121380984,60,35,0.5833333333333334,0.6647153303566813
S06,2023,1,S06-2023-B1,B,20.0,27.01545322676239,69.83937006994132,21.5888814525756,69.52759533168609,60,50,0.8333333333333334,0.8574118313323728
S06,2023,1,S06-2023-B1,B,40.0,25.622775907416916,67.6169671067482,31.104182585138403,56.04422258016248,60,52,0.8666666666666667,0.9222778490335793
S06,2023,2,S06-2023-B2,A,0.0,26.49034445993264,65.45547969814223,24.560335194052996,57.74246516262953,60,2,0.03333333333333333,0.0569226006507607
S06,2023,2,S06-2023-B2,A,2.5,23.310809218205932,65.82989980678578,25.79563727573349,63.943530477167144,60,12,0.2,0.1547607763776664
S06,2023,2,S06-2023-B2,A,5.0,25.146133297154435,69.40002925932228,23.07171970100061,54.594828536783034,60,25,0.4166666666666667,0.2819985848497731
S06,2023,2,S06-2023-B2,A,10.0,24.395486749464883,58.237148667958536,22.45474089973945,48.22925626574287,60,35,0.5833333333333334,0.499299910538706
